"Subject" "Activity" "LinearAccelX" "LinearAccelY" "LinearAccelZ" "AngularVelocX" "AngularVelocY" "AngularVelocZ"
"Subject 24" "WALKING_UPSTAIRS" "2.7845826e-001" "-2.2256830e-002" "-1.3747703e-001" "-2.9717575e-001" "-2.2292444e-001" "-2.5804054e-001"
"Subject 24" "WALKING_UPSTAIRS" "2.9622073e-001" "-5.2291834e-002" "-1.1549157e-001" "-2.8400008e-001" "-1.1011039e-001" "-2.3459223e-001"
"Subject 24" "WALKING_UPSTAIRS" "3.4122299e-001" "-3.7940837e-002" "-1.0105122e-001" "-3.6280634e-001" "-1.0243231e-001" "-2.9839851e-001"
"Subject 24" "WALKING_UPSTAIRS" "1.9376730e-001" "" "4.3147904e-002" "-1.5433455e-001" "-3.5638698e-001" "-1.7302789e-001"
"Subject 24" "WALKING_UPSTAIRS" "1.7056846e-001" "-8.4777283e-002" "-8.1585064e-002" "-3.8693142e-001" "-1.0207875e-001" "-2.6962202e-001"
"Subject 24" "WALKING_UPSTAIRS" "2.5389161e-001" "-6.5802649e-003" "-1.2821763e-001" "-3.7878299e-001" "-8.1250050e-002" "-3.8964359e-001"
"Subject 24" "WALKING_UPSTAIRS" "2.0698753e-001" "" "2.4601844e-002" "-1.0394015e-001" "-3.6464997e-001" "-1.6937810e-001"
"Subject 24" "WALKING_UPSTAIRS" "3.5907448e-001" "" "1.1532420e-002" "-9.8519661e-002" "-3.7366060e-001" "-5.7832470e-002"
"Subject 24" "WALKING_UPSTAIRS" "3.1015462e-001" "-5.3391250e-002" "-9.9108716e-002" "-2.8786635e-001" "-1.4058918e-001" "-2.1508773e-001"
"Subject 24" "WALKING_UPSTAIRS" "3.2144303e-001" "-2.3799295e-002" "-1.1969513e-001" "-3.3654840e-001" "-1.8330689e-001" "-1.5429697e-001"
"Subject 24" "WALKING_UPSTAIRS" "2.6532613e-001" "-1.4891237e-001" "-1.1554185e-001" "-3.6056810e-001" "-2.2854659e-001" "-2.1314553e-001"
"Subject 24" "WALKING_UPSTAIRS" "2.7701775e-001" "-6.5544296e-004" "-1.0078345e-001" "-2.7868748e-001" "-2.1774249e-001" "-3.1837245e-001"
"Subject 24" "WALKING_UPSTAIRS" "2.7170738e-001" "-4.3341131e-002" "-8.5918106e-002" "-3.4428585e-001" "-1.7985045e-001" "-3.5008961e-001"
"Subject 24" "WALKING_UPSTAIRS" "2.5288267e-001" "" "1.5901455e-002" "-1.1949209e-001" "-2.5562359e-001" "-1.2918848e-001"
"Subject 24" "WALKING_UPSTAIRS" "3.0156750e-001" "" "9.2640652e-003" "-1.6328098e-001" "-3.3061145e-001" "-3.7116471e-002"
"Subject 24" "WALKING_UPSTAIRS" "2.9792847e-001" "-3.7217102e-002" "-1.3584213e-001" "-3.0864859e-001" "-1.0274479e-001" "-3.1206385e-001"
"Subject 24" "WALKING_UPSTAIRS" "1.5362719e-001" "-1.8436506e-002" "-1.3701846e-001" "-3.3004597e-001" "-1.9525335e-001" "-1.6433879e-001"
"Subject 24" "WALKING_UPSTAIRS" "3.0422198e-001" "-5.9180631e-002" "-8.5130272e-002" "-3.6045246e-001" "-7.0228191e-002" "-1.5613984e-001"
"Subject 24" "WALKING_UPSTAIRS" "2.8364365e-001" "-7.9582238e-003" "-1.1901821e-001" "-3.0855778e-001" "-8.0391991e-002" "-2.1147606e-001"
"Subject 24" "WALKING_UPSTAIRS" "3.3535362e-001" "-7.7075148e-002" "-6.7901127e-002" "-3.6055476e-001" "-1.0563135e-001" "-2.8282314e-001"
"Subject 24" "WALKING_UPSTAIRS" "2.0695078e-001" "-4.2436614e-002" "-7.7759212e-002" "-3.8724674e-001" "-1.1467235e-001" "-3.6245760e-001"
"Subject 24" "WALKING_UPSTAIRS" "2.2051034e-001" "-3.6994437e-003" "-1.0120445e-001" "-3.8498651e-001" "-5.5060834e-002" "-1.3562676e-001"
"Subject 24" "WALKING_UPSTAIRS" "1.9227459e-001" "-3.3642566e-002" "-1.0594911e-001" "-3.5484079e-001" "-9.2504346e-002" "-3.1290968e-001"
"Subject 24" "WALKING_UPSTAIRS" "1.4414919e-001" "-3.9857812e-002" "-4.5135353e-002" "-3.5468712e-001" "-1.5796789e-002" "-2.3341463e-001"
"Subject 24" "WALKING_UPSTAIRS" "2.0050135e-001" "" "8.9307998e-003" "-3.7806180e-002" "-4.0364294e-001" "-1.5956608e-001"
"Subject 24" "WALKING_UPSTAIRS" "3.0166927e-001" "" "9.3981820e-003" "-1.6399033e-001" "-4.0594777e-001" "-3.4791520e-002"
"Subject 24" "WALKING_UPSTAIRS" "2.3085229e-001" "-4.2285637e-002" "-8.9920446e-002" "-3.0934719e-001" "-7.9126224e-002" "-1.5172668e-001"
"Subject 24" "WALKING_UPSTAIRS" "4.2055911e-001" "-1.3891490e-003" "-1.2965097e-001" "-3.6909707e-001" "-3.7925134e-002" "-3.3491144e-001"
"Subject 24" "WALKING_UPSTAIRS" "3.6371378e-001" "-6.5687464e-002" "-8.5364211e-002" "-3.5892060e-001" "-1.1281907e-001" "-3.1799610e-001"
"Subject 24" "WALKING_UPSTAIRS" "1.8768000e-001" "" "2.5505334e-002" "-1.1174471e-001" "-3.8394098e-001" "-2.1283939e-001"
"Subject 24" "WALKING_UPSTAIRS" "6.5420560e-002" "-1.3433575e-001" "-9.0421478e-002" "-3.7082987e-001" "-1.1638473e-001" "-2.8479761e-001"
"Subject 24" "WALKING_UPSTAIRS" "3.1489462e-001" "" "2.3157142e-002" "-1.4361376e-001" "-3.1030963e-001" "-1.5802556e-001"
"Subject 24" "WALKING_UPSTAIRS" "2.6741287e-001" "-2.1595924e-002" "-7.0549618e-002" "-3.2342566e-001" "-1.1804158e-001" "-3.2390661e-001"
"Subject 24" "WALKING_UPSTAIRS" "2.3759383e-001" "" "1.8466870e-002" "-9.6498932e-002" "-3.2311431e-001" "-2.2977539e-001"
"Subject 24" "WALKING_UPSTAIRS" "2.4336937e-001" "" "5.1278363e-002" "-8.2250077e-002" "-3.1413791e-001" "-1.1143313e-001"
"Subject 24" "WALKING_UPSTAIRS" "3.4758747e-001" "" "7.1267287e-003" "-1.2882094e-001" "-3.6168214e-001" "-1.6559290e-001"
"Subject 24" "WALKING_UPSTAIRS" "3.7657694e-001" "-1.8081260e-002" "-1.0989576e-001" "-3.1438207e-001" "-1.5207082e-001" "-2.1362260e-001"
"Subject 24" "WALKING_UPSTAIRS" "2.7438106e-001" "-1.3095093e-001" "-1.2016743e-001" "-3.5463628e-001" "-1.1579793e-001" "-2.4322648e-001"
"Subject 24" "WALKING_UPSTAIRS" "2.9246852e-001" "" "4.1337181e-003" "-1.3566923e-001" "-3.1150559e-001" "-1.0449366e-001"
"Subject 25" "LAYING" "2.3411343e-001" "-2.9889214e-002" "-7.2833126e-002" "-9.4714183e-001" "-9.0250902e-001" "-9.2925769e-001"
"Subject 25" "LAYING" "2.8560876e-001" "-1.7265172e-002" "-1.1195159e-001" "-9.8720500e-001" "-9.9302712e-001" "-9.8795193e-001"
"Subject 25" "LAYING" "2.8075340e-001" "-1.8151602e-002" "-1.0646717e-001" "-9.9112763e-001" "-9.9670839e-001" "-9.9387636e-001"
"Subject 25" "LAYING" "2.7327631e-001" "-1.5712317e-002" "-1.0658117e-001" "-9.7694387e-001" "-9.5526358e-001" "-9.6112061e-001"
"Subject 25" "LAYING" "1.6913760e-001" "" "6.4674689e-001" "" "6.7229432e-002" "-8.4507225e-001"
"Subject 25" "LAYING" "3.2410462e-001" "" "1.8560789e-002" "-2.5851357e-001" "-9.4317274e-001" "-8.5960347e-001"
"Subject 25" "LAYING" "2.9384982e-001" "-1.7134702e-002" "-1.1118520e-001" "-9.7920367e-001" "-9.7759256e-001" "-9.8319243e-001"
"Subject 25" "LAYING" "3.7551782e-001" "-8.3783183e-003" "-1.4219280e-001" "-9.2509370e-001" "-9.5808481e-001" "-9.1672802e-001"
"Subject 25" "LAYING" "2.4979959e-001" "-9.0851731e-002" "-4.6870909e-001" "-9.8292541e-001" "-8.1562168e-001" "-2.7592243e-001"
"Subject 25" "LAYING" "4.0038284e-001" "" "5.3103342e-002" "-4.5433851e-001" "-9.4920325e-001" "-9.2030824e-001"
"Subject 25" "LAYING" "-8.8748512e-003" "-7.1039499e-002" "" "2.5956498e-001" "-7.1039305e-001" "-7.5428328e-001"
"Subject 25" "LAYING" "1.0000000e+000" "" "5.3581987e-001" "-7.5752588e-001" "-9.3447100e-001" ""
"Subject 25" "LAYING" "2.0294352e-001" "-6.2877586e-002" "-1.5818405e-002" "-9.4787612e-001" "-7.8529707e-001" "-7.8811287e-001"
"Subject 25" "LAYING" "4.8826817e-001" "-5.4559135e-003" "-5.7475334e-001" "-8.9404308e-001" "-8.8996330e-001" "-7.8596246e-001"
"Subject 25" "LAYING" "5.0381064e-001" "-5.4431352e-001" "-2.9582675e-001" "-8.4644567e-001" "" "1.6981632e-001"
"Subject 25" "LAYING" "6.9276103e-001" "" "6.4792048e-002" "-5.0894687e-001" "-7.7406479e-001" "-5.9763905e-001"
"Subject 25" "LAYING" "6.3262707e-001" "" "1.0000000e+000" "-4.4393406e-001" "-7.4760808e-001" "-1.6232935e-001"
"Subject 25" "LAYING" "2.2364644e-001" "-1.5771484e-002" "-7.9529846e-002" "-7.4761392e-001" "-8.3025784e-001" "-6.3344072e-001"
"Subject 25" "LAYING" "-1.0751381e-001" "-1.3492744e-001" "" "7.1909398e-001" "-8.4212034e-001" "-7.7550366e-001"
"Subject 25" "LAYING" "2.6665211e-001" "-1.9584332e-002" "-9.8750497e-002" "-9.9033552e-001" "-9.4111086e-001" "-8.9407932e-001"
"Subject 25" "LAYING" "2.8308142e-001" "-4.3834849e-003" "-7.5135148e-002" "-9.9181993e-001" "-9.5669116e-001" "-9.1972448e-001"
"Subject 25" "LAYING" "1.1323824e-001" "-5.1873329e-001" "" "9.8789621e-002" "-8.0997046e-001" "-6.5224086e-001"
"Subject 25" "LAYING" "2.7012458e-001" "-1.8415060e-002" "-1.0239634e-001" "-9.9392510e-001" "-9.9536031e-001" "-9.9310654e-001"
"Subject 25" "LAYING" "4.5360169e-001" "" "1.1946505e-001" "-4.1835447e-001" "-9.3644181e-001" "-8.0816770e-001"
"Subject 25" "LAYING" "3.1531412e-001" "" "3.4350093e-001" "-9.7895490e-002" "-9.2675703e-001" "-7.6624520e-001"
"Subject 25" "LAYING" "2.6138131e-001" "" "5.2578022e-002" "-2.3662844e-001" "-9.8149443e-001" "-8.9823968e-001"
"Subject 25" "LAYING" "2.8289460e-001" "-2.0222852e-002" "-1.0716419e-001" "-9.7576029e-001" "-8.9379671e-001" "-9.1503149e-001"
"Subject 25" "LAYING" "-1.8826164e-001" "-1.0000000e+000" "" "1.1369412e-001" "-5.5477309e-001" "-3.6206966e-001"
"Subject 25" "LAYING" "4.3241129e-001" "" "1.9965604e-002" "-8.2550825e-001" "-9.6918021e-001" "-8.1705810e-001"
"Subject 25" "LAYING" "2.7129060e-001" "-1.8064124e-002" "-1.0586519e-001" "-9.9744357e-001" "-9.9505794e-001" "-9.9498922e-001"
"Subject 25" "LAYING" "2.0263694e-001" "" "6.2564016e-002" "" "3.7553916e-001" "-9.2158015e-001"
"Subject 25" "LAYING" "3.0376839e-001" "" "2.4767520e-002" "-1.1103150e-001" "-8.1907811e-001" "-1.7966245e-001"
"Subject 25" "LAYING" "3.2587361e-001" "-8.6018153e-002" "-9.2598834e-001" "-9.4877775e-001" "-7.7325295e-001" "-5.8518467e-001"
"Subject 25" "LAYING" "2.9387170e-002" "-6.8489328e-001" "" "2.9673378e-001" "-8.1268700e-001" "-2.8087660e-001"
"Subject 25" "LAYING" "2.8871201e-001" "-2.6788166e-002" "-9.1125757e-002" "-9.4510615e-001" "-9.0959121e-001" "-9.2188260e-001"
"Subject 25" "LAYING" "2.0537858e-001" "-8.0616830e-002" "" "1.0700063e-002" "-9.5453094e-001" "-8.2569516e-001"
"Subject 25" "LAYING" "2.7268397e-001" "-1.8036445e-002" "-1.0435048e-001" "-9.9642354e-001" "-9.9469275e-001" "-9.9348965e-001"
"Subject 25" "LAYING" "2.1626753e-001" "-8.1702086e-002" "-1.5626713e-001" "-9.7411029e-001" "-2.0015215e-001" "-6.6551845e-001"
"Subject 25" "LAYING" "2.7005936e-001" "" "2.2794825e-002" "-1.7533811e-001" "-9.7993137e-001" "-7.9942586e-001"
"Subject 25" "LAYING" "6.8026620e-001" "" "5.9451302e-001" "-5.7420055e-001" "-9.1203518e-001" "-5.1620056e-001"
"Subject 25" "LAYING" "1.6251295e-001" "-4.7015109e-002" "" "9.1253890e-002" "-6.9917895e-001" "-8.7843199e-001"
"Subject 25" "LAYING" "2.9588117e-001" "" "3.0524960e-002" "-2.2678798e-001" "-9.6806314e-001" "-9.1105784e-001"
"Subject 25" "LAYING" "4.7740211e-001" "" "3.5961923e-001" "-2.6291510e-001" "-9.4484057e-001" "-7.2689619e-001"
"Subject 25" "LAYING" "2.8093824e-001" "-1.8668652e-002" "-1.0119424e-001" "-9.8894337e-001" "-9.7164405e-001" "-9.8587245e-001"
"Subject 25" "LAYING" "2.6575633e-001" "-5.0502810e-004" "-1.3157212e-001" "-9.6240578e-001" "-9.1569852e-001" "-9.4222677e-001"
"Subject 25" "LAYING" "2.6992980e-001" "-1.7962349e-002" "-1.0399195e-001" "-9.9654158e-001" "-9.9284009e-001" "-9.9039180e-001"
"Subject 25" "LAYING" "-1.7902808e-001" "-2.0225796e-001" "" "1.8541620e-001" "-7.8321573e-001" "-3.3226210e-001"
"Subject 25" "LAYING" "2.1148148e-001" "-3.7837203e-001" "-3.0990917e-001" "-9.3765010e-001" "-5.1684508e-001" "-8.0471604e-001"
"Subject 25" "LAYING" "-3.1761762e-001" "-4.8487956e-001" "" "3.5298006e-001" "-8.4936104e-001" "-4.6640611e-001"
"Subject 25" "LAYING" "2.4426370e-001" "" "3.5958738e-001" "" "2.4302221e-002" "-9.4592054e-001"
"Subject 25" "LAYING" "-4.1192857e-001" "-1.8150593e-001" "" "8.5071961e-001" "-7.1614495e-001" "-3.8222063e-001"
"Subject 25" "LAYING" "2.0963320e-001" "-1.0447190e-001" "" "8.9683926e-002" "-9.3325331e-001" "-7.8406380e-001"
"Subject 25" "LAYING" "2.6101804e-001" "" "9.4466922e-002" "-1.1866929e-001" "-9.7500801e-001" "-5.1983197e-001"
"Subject 25" "LAYING" "2.5917205e-001" "-1.6699302e-002" "-9.6576169e-002" "-9.8084627e-001" "-9.6097823e-001" "-9.6636276e-001"
"Subject 25" "LAYING" "1.9866526e-001" "-2.5512165e-002" "-8.0950576e-002" "-9.3043447e-001" "-8.9412040e-001" "-8.8426181e-001"
"Subject 25" "LAYING" "5.4386867e-001" "" "3.7329271e-001" "-4.2798099e-001" "-9.7289442e-001" "-7.8090688e-001"
"Subject 25" "LAYING" "2.7191884e-001" "-1.7287552e-002" "-1.0868752e-001" "-9.8052035e-001" "-9.7375850e-001" "-9.7858076e-001"
"Subject 25" "LAYING" "4.5022731e-001" "" "4.4923424e-001" "-2.4638371e-001" "-8.8275631e-001" "-2.4072666e-001"
"Subject 25" "LAYING" "-1.0753016e-001" "" "1.3311548e-002" "" "1.0000000e+000" "-8.3514593e-001"
"Subject 25" "LAYING" "2.3882990e-001" "-1.8699685e-002" "-9.1772511e-002" "-9.7579415e-001" "-9.5555127e-001" "-9.6696777e-001"
"Subject 25" "LAYING" "-5.0382267e-001" "-5.9420738e-001" "" "2.6480435e-001" "-7.0340175e-001" ""
"Subject 25" "LAYING" "3.6273794e-001" "" "2.1303978e-002" "-4.7513948e-001" "-8.9930773e-001" "-8.3532505e-001"
"Subject 25" "LAYING" "2.5653771e-001" "-2.9895881e-002" "-8.9301742e-002" "-7.0468740e-001" "-9.0064547e-001" ""
"Subject 25" "LAYING" "-4.6644048e-001" "-6.1809842e-001" "" "9.4879499e-001" "-7.8976409e-001" "-5.7347521e-002"
"Subject 25" "LAYING" "3.6887530e-001" "-2.6982254e-002" "-1.0400609e-001" "-9.2612796e-001" "-9.4255784e-001" "-9.6118872e-001"
"Subject 25" "LAYING" "2.6932443e-001" "-1.7986654e-002" "-1.0133356e-001" "-9.9609569e-001" "-9.9357395e-001" "-9.9147119e-001"
"Subject 25" "LAYING" "2.7454731e-001" "-1.9251454e-002" "-1.0172517e-001" "-9.8164390e-001" "-9.6705480e-001" "-9.8149422e-001"
"Subject 25" "LAYING" "5.6380647e-001" "" "4.7431500e-002" "-3.4696549e-001" "-9.6658847e-001" "-9.0833531e-001"
"Subject 25" "LAYING" "2.8626107e-001" "-1.6535772e-002" "-1.1017855e-001" "-9.9186119e-001" "-9.9481083e-001" "-9.9363314e-001"
"Subject 25" "LAYING" "2.7680056e-001" "-4.4854060e-001" "-1.8861293e-001" "-8.9466439e-001" "-7.3347308e-001" "-7.6404140e-001"
"Subject 25" "LAYING" "2.2451457e-001" "" "2.2484890e-001" "" "4.4149275e-002" "-9.7023608e-001"
"Subject 25" "LAYING" "4.4870604e-001" "" "2.3820431e-001" "-4.8202365e-001" "-9.4260402e-001" "-7.6328691e-001"
"Subject 25" "LAYING" "2.4958614e-001" "-2.5572411e-001" "-1.0296902e-001" "-9.7571365e-001" "-2.6413310e-001" "-8.4401056e-001"
"Subject 25" "SITTING" "2.7600479e-001" "-1.7163326e-002" "-1.0772498e-001" "-9.9706396e-001" "-9.9590174e-001" "-9.8380148e-001"
"Subject 25" "SITTING" "2.7757400e-001" "-1.2997641e-002" "-1.0023825e-001" "-9.9706766e-001" "-9.8642110e-001" "-9.8388253e-001"
"Subject 25" "SITTING" "2.7974046e-001" "-1.6490963e-002" "-1.2073779e-001" "-9.9520148e-001" "-9.6647130e-001" "-9.7430078e-001"
"Subject 25" "SITTING" "2.7866895e-001" "-1.2813899e-002" "-1.0775763e-001" "-9.9431824e-001" "-9.8348512e-001" "-9.7704156e-001"
"Subject 25" "SITTING" "2.7963844e-001" "-1.8563739e-002" "-1.0962621e-001" "-9.9231867e-001" "-9.8263463e-001" "-9.7790186e-001"
"Subject 25" "SITTING" "2.7602269e-001" "-1.3928085e-002" "-1.1284768e-001" "-9.9659772e-001" "-9.8886422e-001" "-9.7243997e-001"
"Subject 25" "SITTING" "2.8511510e-001" "-9.5118399e-002" "-1.0577237e-001" "-9.8627423e-001" "-8.0712767e-001" "-9.2664196e-001"
"Subject 25" "SITTING" "2.8545174e-001" "-1.6720754e-002" "-1.1100132e-001" "-9.9726722e-001" "-9.9111494e-001" "-9.8706148e-001"
"Subject 25" "SITTING" "2.7662887e-001" "-8.8376694e-003" "-1.0345570e-001" "-9.9704994e-001" "-9.8458444e-001" "-9.6191519e-001"
"Subject 25" "SITTING" "2.7592118e-001" "-1.6597457e-002" "-1.0548175e-001" "-9.9468636e-001" "-9.7354036e-001" "-9.7793276e-001"
"Subject 25" "SITTING" "2.7635384e-001" "-1.3894672e-002" "-1.0458054e-001" "-9.9677841e-001" "-9.9162219e-001" "-9.8121960e-001"
"Subject 25" "SITTING" "2.2681184e-001" "" "1.0453685e-002" "-1.6182700e-001" "-9.2546889e-001" "-5.7655225e-001"
"Subject 25" "SITTING" "2.7950755e-001" "-1.7852722e-002" "-1.1097343e-001" "-9.9609946e-001" "-9.8881295e-001" "-9.8919955e-001"
"Subject 25" "SITTING" "2.8329878e-001" "-1.8801620e-002" "-1.1567777e-001" "-9.9492265e-001" "-9.9245810e-001" "-9.7825436e-001"
"Subject 25" "SITTING" "2.7678615e-001" "-1.1318145e-002" "-1.0849705e-001" "-9.9586186e-001" "-9.8324625e-001" "-9.8101663e-001"
"Subject 25" "SITTING" "2.7629561e-001" "-1.3342288e-002" "-1.0346264e-001" "-9.9733438e-001" "-9.8986629e-001" "-9.8272258e-001"
"Subject 25" "SITTING" "2.7619898e-001" "-1.6792244e-002" "-1.0518473e-001" "-9.9696540e-001" "-9.9211116e-001" "-9.8732090e-001"
"Subject 25" "SITTING" "2.6844345e-001" "-1.3280936e-002" "-9.6563628e-002" "-9.9705300e-001" "-9.9265288e-001" "-9.8519042e-001"
"Subject 25" "SITTING" "2.8379733e-001" "-2.9941242e-002" "-1.0678283e-001" "-9.9119223e-001" "-9.1821754e-001" "-9.3618235e-001"
"Subject 25" "SITTING" "2.7634542e-001" "-1.6278185e-002" "-1.1136127e-001" "-9.9640162e-001" "-9.8841429e-001" "-9.8327200e-001"
"Subject 25" "SITTING" "2.7980363e-001" "-1.7998540e-002" "-1.1512551e-001" "-9.9584541e-001" "-9.8999492e-001" "-9.8859358e-001"
"Subject 25" "SITTING" "2.7545155e-001" "-1.5719392e-002" "-1.0576818e-001" "-9.9607002e-001" "-9.9578769e-001" "-9.8546110e-001"
"Subject 25" "SITTING" "2.7329101e-001" "-1.0077946e-002" "-9.2243213e-002" "-9.9149606e-001" "-9.7425289e-001" "-9.8182099e-001"
"Subject 25" "SITTING" "2.8234649e-001" "" "7.4466573e-002" "-5.0378199e-002" "-9.6835718e-001" ""
"Subject 25" "SITTING" "2.7542354e-001" "-1.4081006e-002" "-1.0567689e-001" "-9.9705126e-001" "-9.8019451e-001" "-9.7294186e-001"
"Subject 25" "SITTING" "2.7936261e-001" "-1.5436286e-002" "-1.1070625e-001" "-9.9507765e-001" "-9.9307846e-001" "-9.8948618e-001"
"Subject 25" "SITTING" "2.7343866e-001" "-1.0370236e-002" "-1.0920871e-001" "-9.9578213e-001" "-9.7858853e-001" "-9.5807080e-001"
"Subject 25" "SITTING" "2.7811096e-001" "-1.5952231e-002" "-1.0525759e-001" "-9.9767998e-001" "-9.8465887e-001" "-9.7463544e-001"
"Subject 25" "SITTING" "2.8109878e-001" "-1.7837572e-002" "-1.1923281e-001" "-9.9506725e-001" "-9.9019879e-001" "-9.8279204e-001"
"Subject 25" "SITTING" "2.7687999e-001" "-1.6279814e-002" "-1.0253148e-001" "-9.9532553e-001" "-9.8886633e-001" "-9.7595807e-001"
"Subject 25" "SITTING" "2.7300097e-001" "-1.5300333e-002" "-1.0524423e-001" "-9.9232526e-001" "-9.8467913e-001" "-9.7806991e-001"
"Subject 25" "SITTING" "2.7921137e-001" "-2.0207652e-002" "-1.0440599e-001" "-9.9736738e-001" "-9.7722324e-001" "-9.6976756e-001"
"Subject 25" "SITTING" "2.8084066e-001" "-1.8084694e-002" "-1.0886630e-001" "-9.9538229e-001" "-9.9614227e-001" "-9.8496249e-001"
"Subject 25" "SITTING" "2.7778911e-001" "-1.2542642e-002" "-1.0451201e-001" "-9.9243678e-001" "-9.6178678e-001" "-9.6785245e-001"
"Subject 25" "SITTING" "2.7614195e-001" "-1.2324440e-002" "-1.0928900e-001" "-9.9685480e-001" "-9.8475920e-001" "-9.7864514e-001"
"Subject 25" "SITTING" "2.7889651e-001" "-1.6806611e-002" "-1.1321772e-001" "-9.9663228e-001" "-9.7101976e-001" "-9.7703370e-001"
"Subject 25" "SITTING" "2.7676645e-001" "-1.7850259e-002" "-1.0791119e-001" "-9.8712401e-001" "-9.5268791e-001" "-9.7365628e-001"
"Subject 25" "SITTING" "2.8346177e-001" "-1.9303128e-002" "-1.1939815e-001" "-9.9537612e-001" "-9.9269358e-001" "-9.8665795e-001"
"Subject 25" "SITTING" "3.7244226e-001" "-1.5370622e-002" "-2.6439673e-001" "-8.9507737e-001" "-8.6219601e-001" "-5.9214527e-001"
"Subject 25" "SITTING" "2.7889056e-001" "-1.8814795e-002" "-1.1175222e-001" "-9.9650806e-001" "-9.5973926e-001" "-9.6505244e-001"
"Subject 25" "SITTING" "2.7845050e-001" "-1.3940434e-002" "-9.6579999e-002" "-9.9702017e-001" "-9.8299144e-001" "-9.8333645e-001"
"Subject 25" "SITTING" "2.7887372e-001" "-1.4657803e-002" "-1.0810817e-001" "-9.9600313e-001" "-9.9289471e-001" "-9.9064250e-001"
"Subject 25" "SITTING" "2.8328730e-001" "-1.8723915e-002" "-1.0811325e-001" "-9.9416325e-001" "-9.7933719e-001" "-9.8335410e-001"
"Subject 25" "SITTING" "2.6988527e-001" "-1.2144306e-002" "-9.7172174e-002" "-9.9565339e-001" "-9.9055091e-001" "-9.7980928e-001"
"Subject 25" "SITTING" "2.7980996e-001" "-1.7766423e-002" "-1.0805520e-001" "-9.9611206e-001" "-9.8526034e-001" "-9.8297172e-001"
"Subject 25" "SITTING" "2.7747447e-001" "-1.4424661e-002" "-1.0374052e-001" "-9.9569782e-001" "-9.5939638e-001" "-9.5666295e-001"
"Subject 25" "SITTING" "2.7758018e-001" "-2.0220387e-002" "-1.2002430e-001" "-9.9523347e-001" "-9.6905643e-001" "-9.6828862e-001"
"Subject 25" "SITTING" "2.7616084e-001" "-1.3443777e-002" "-1.1000652e-001" "-9.9653758e-001" "-9.9143978e-001" "-9.8789982e-001"
"Subject 25" "SITTING" "2.7457061e-001" "-1.2649383e-002" "-9.8489337e-002" "-9.9822399e-001" "-9.8495687e-001" "-9.7878259e-001"
"Subject 25" "SITTING" "2.7884983e-001" "-1.7464494e-002" "-1.1301561e-001" "-9.9716773e-001" "-9.8915319e-001" "-9.9008833e-001"
"Subject 25" "SITTING" "2.7682940e-001" "-1.6249951e-002" "-1.0893801e-001" "-9.9576914e-001" "-9.9258244e-001" "-9.9005023e-001"
"Subject 25" "SITTING" "2.7013940e-001" "" "3.0767070e-002" "-7.7898928e-002" "-9.9529529e-001" "-8.6471850e-001"
"Subject 25" "SITTING" "2.8602599e-001" "-2.1557751e-002" "-6.1871342e-002" "-9.8119788e-001" "-6.2013626e-001" "-8.5450337e-001"
"Subject 25" "SITTING" "2.7758272e-001" "-1.8826356e-002" "-1.0964806e-001" "-9.9611944e-001" "-9.9271493e-001" "-9.8626361e-001"
"Subject 25" "SITTING" "2.7695930e-001" "-7.8806178e-003" "-1.2041615e-001" "-9.9627980e-001" "-9.5680249e-001" "-9.3928594e-001"
"Subject 25" "SITTING" "2.7998734e-001" "-1.8216070e-002" "-1.1115229e-001" "-9.9578328e-001" "-9.9597715e-001" "-9.8476585e-001"
"Subject 25" "SITTING" "2.8183863e-001" "-2.0046091e-002" "-1.1531418e-001" "-9.9343895e-001" "-9.7406971e-001" "-9.8228356e-001"
"Subject 25" "SITTING" "2.7795913e-001" "-1.8161586e-002" "-1.1006335e-001" "-9.9584551e-001" "-9.9012723e-001" "-9.8437955e-001"
"Subject 25" "SITTING" "2.9381179e-001" "-3.4171313e-002" "-1.1514484e-001" "-9.8852875e-001" "-9.0254970e-001" "-9.5624394e-001"
"Subject 25" "SITTING" "2.7788779e-001" "-1.8180212e-002" "-1.0692821e-001" "-9.9625340e-001" "-9.9398783e-001" "-9.8712891e-001"
"Subject 25" "SITTING" "2.7998921e-001" "-1.7226046e-002" "-1.0812400e-001" "-9.9636374e-001" "-9.9315323e-001" "-9.8769806e-001"
"Subject 25" "SITTING" "2.7752436e-001" "-1.7507259e-002" "-1.0679361e-001" "-9.9512927e-001" "-9.9284556e-001" "-9.8244654e-001"
"Subject 25" "SITTING" "2.7744764e-001" "-1.3928464e-002" "-1.1452155e-001" "-9.9633571e-001" "-9.9368650e-001" "-9.8988366e-001"
"Subject 25" "SITTING" "2.5155959e-001" "-1.9196790e-003" "-7.8863651e-002" "-9.8321435e-001" "-9.4812661e-001" "-9.5039261e-001"
"Subject 25" "SITTING" "2.7745739e-001" "-1.5317416e-002" "-1.1176844e-001" "-9.9690656e-001" "-9.9175899e-001" "-9.8575802e-001"
"Subject 25" "STANDING" "2.7564027e-001" "-2.2330409e-002" "-1.1056447e-001" "-9.9777272e-001" "-9.7010667e-001" "-9.9487666e-001"
"Subject 25" "STANDING" "2.7737695e-001" "-1.0381945e-002" "-1.0311745e-001" "-9.9640170e-001" "-9.8883715e-001" "-9.9480056e-001"
